epoch,train_loss,val_loss,best_val_loss_so_far
1,0.9603857259227805,0.890394790752514,0.890394790752514
2,0.8999057767325884,0.8615789896733052,0.8615789896733052
3,0.8746597044271965,0.8440080913337501,0.8440080913337501
4,0.8269754954396862,0.7611376240446761,0.7611376240446761
5,0.7598956090538469,0.7005485360686844,0.7005485360686844
6,0.7110883550692911,0.6579605888675999,0.6579605888675999
7,0.691394521765513,0.639318715881657,0.639318715881657
8,0.6706702211131789,0.6282141450289134,0.6282141450289134
9,0.6574964864205007,0.6100666676018689,0.6100666676018689
10,0.6457046521444844,0.6206101509364875,0.6100666676018689
11,0.6283150972568825,0.5861133192036603,0.5861133192036603
12,0.6172990525422031,0.5850823803527935,0.5850823803527935
13,0.6068418066795558,0.5671221960235286,0.5671221960235286
14,0.5989980001563895,0.5599737513709713,0.5599737513709713
15,0.592156151182031,0.5824103967563526,0.5599737513709713
16,0.5744234858310386,0.5179039022407016,0.5179039022407016
17,0.5620789091064505,0.5146927479151133,0.5146927479151133
18,0.557347199688219,0.5147761750865627,0.5146927479151133
19,0.5479119756858642,0.49637964367866516,0.49637964367866516
20,0.5353853139158797,0.4995225321602177,0.49637964367866516
21,0.5339218451552195,0.49317891372216716,0.49317891372216716
22,0.522716856166108,0.5021475078286352,0.49317891372216716
23,0.5231927802709684,0.4931326540740761,0.4931326540740761
24,0.5139960713990747,0.4846073380998663,0.4846073380998663
25,0.5062345431683815,0.4901413591326894,0.4846073380998663
26,0.5031977075420014,0.49701624383797516,0.4846073380998663
27,0.5136205192706357,0.4778094219194876,0.4778094219194876
28,0.4859926853686163,0.4820418478669347,0.4778094219194876
29,0.48506465901250706,0.44782564688373255,0.44782564688373255
30,0.48458297979341797,0.4698135047345548,0.44782564688373255
31,0.47574613641386165,0.4582974274416228,0.44782564688373255
32,0.46733448725857146,0.4467481773447346,0.4467481773447346
33,0.47132107717533633,0.442073367737435,0.442073367737435
34,0.4571915452610956,0.4397744757903589,0.4397744757903589
35,0.44799499672977894,0.4563567787408829,0.4397744757903589
36,0.4454507878790163,0.44339708339523626,0.4397744757903589
37,0.44785078369999587,0.4692242338850692,0.4397744757903589
38,0.45262233300568305,0.4504077547305339,0.4397744757903589
39,0.43745719192370974,0.4109122559830949,0.4109122559830949
40,0.43353826981293014,0.4112649950626734,0.4109122559830949
41,0.42960706445044033,0.39718201152376226,0.39718201152376226
42,0.43425632441697054,0.4239345716463553,0.39718201152376226
43,0.4252887667246061,0.39898764281659516,0.39718201152376226
44,0.41591721405721693,0.40162780397647135,0.39718201152376226
45,0.4288639703842059,0.4326219244583233,0.39718201152376226
46,0.40459458968819006,0.38391678840727417,0.38391678840727417
47,0.3996468370091425,0.38818202308706334,0.38391678840727417
48,0.41764641736876473,0.4022581706175933,0.38391678840727417
49,0.3976671528326322,0.40437796591101466,0.38391678840727417
50,0.3938008444766476,0.3985782100542172,0.38391678840727417
51,0.3858587479550544,0.3883779842305828,0.38391678840727417
52,0.39241704773412994,0.35572976558595093,0.35572976558595093
53,0.39103571264302894,0.3724409192800522,0.35572976558595093
54,0.39134689053035765,0.4033186492082235,0.35572976558595093
55,0.3758855247742509,0.37111605502463674,0.35572976558595093
56,0.3799812432429562,0.3632615816754264,0.35572976558595093
57,0.3711237443024165,0.37266696908989466,0.35572976558595093
58,0.3686047730176416,0.35013785394462377,0.35013785394462377
59,0.3537759332828326,0.35975054711908905,0.35013785394462377
60,0.36127572976154826,0.3558086881766448,0.35013785394462377
61,0.36834824564930513,0.3447167011531624,0.3447167011531624
62,0.35559185614732847,0.3515639639384038,0.3447167011531624
63,0.35655542554920666,0.34541309483953425,0.3447167011531624
64,0.34932177360743694,0.3352020701041093,0.3352020701041093
65,0.3481685161998827,0.40649914741516113,0.3352020701041093
66,0.34953135343855374,0.3380019858076766,0.3352020701041093
67,0.348739186174249,0.34169218427426107,0.3352020701041093
68,0.3430960290644267,0.3529647810233606,0.3352020701041093
69,0.33357629190160804,0.35132206654226456,0.3352020701041093
70,0.3362262664388304,0.3430917105964712,0.3352020701041093
71,0.32032526396725275,0.3379670868854265,0.3352020701041093
72,0.35009522511534497,0.35406682459083766,0.3352020701041093
73,0.3271510924582612,0.3674327646558349,0.3352020701041093
74,0.3211963424739772,0.3062046049414454,0.3062046049414454
75,0.32539914742316284,0.303756595060632,0.303756595060632
76,0.3168188178375976,0.3207384778841122,0.303756595060632
77,0.31858335394565374,0.3095063180536837,0.303756595060632
78,0.3084461266455585,0.34099880867713206,0.303756595060632
79,0.31408257639571413,0.32073326529683294,0.303756595060632
80,0.3175175338983536,0.3334044624824782,0.303756595060632
81,0.3009256510293647,0.29922272627418106,0.29922272627418106
82,0.3075218467067366,0.30715415163620097,0.29922272627418106
83,0.30687785546665325,0.300852689388636,0.29922272627418106
84,0.30714371004333235,0.3181932556468087,0.29922272627418106
85,0.3007203294602159,0.3085965755823496,0.29922272627418106
86,0.29330568964758963,0.34635973540512294,0.29922272627418106
87,0.2881043101214383,0.29153086889434504,0.29153086889434504
88,0.28838555157592854,0.3126162902728931,0.29153086889434504
89,0.3001685089444461,0.30651288419156464,0.29153086889434504
90,0.2946585190214523,0.29036902334239034,0.29036902334239034
91,0.2808847652926837,0.3261466300165331,0.29036902334239034
92,0.2927266299112202,0.32414459980822896,0.29036902334239034
93,0.28040453812030897,0.28019072920889465,0.28019072920889465
94,0.28791907358251206,0.28797100484371185,0.28019072920889465
95,0.27608129851622126,0.2889632562527785,0.28019072920889465
96,0.28067403715359024,0.28000449530176214,0.28000449530176214
97,0.275187890925636,0.2707110421883093,0.2707110421883093
98,0.27559597157452204,0.28258770543175776,0.2707110421883093
